time,omega,omega_meas,tau_load
1.301,98.20139934932,98.46532895703,0.001
1.302,101.690124515667,101.186643083609,0.001
1.303,102.585105026756,103.129618412059,0.001
1.304,98.2090697182318,99.1015070740425,0.001
1.305,97.3591406419579,97.207263381898,0.001
1.306,102.597083368435,102.592735052688,0.001
1.307,101.744466136664,101.997783649931,0.001
1.308,97.3675476521931,97.9691736465358,0.001
1.309,98.4059433576472,98.6669522224966,0.001
1.31,101.757039065879,101.955562112027,0.001
1.311,102.788968488508,102.547563068349,0.001
1.312,97.9545159064042,97.8387673091611,0.001
1.313,97.5626470671365,97.8693396733032,0.001
1.314,102.343089711618,103.184514979784,0.001
1.315,101.947616036223,102.231812823143,0.001
1.316,97.1141128264468,96.5110981993223,0.001
1.317,97.5459997160408,97.7625299105225,0.001
1.318,101.505224488251,101.459164114002,0.001
1.319,101.931856492404,101.809829023422,0.001
1.32,98.9149521238391,98.8053577923158,0.001
1.321,97.5441018274646,97.1042184692703,0.001
1.322,103.30066316564,103.140261003096,0.001
1.323,101.928168858817,101.535961211939,0.001
1.324,98.0688330072844,97.8863517433149,0.001
1.325,97.7227433151735,97.7813786013702,0.001
1.326,102.456903764947,102.544073609333,0.001
1.327,102.107118181463,101.999289974941,0.001
1.328,97.2274259354711,97.1511201956588,0.001
1.329,96.9014237286691,96.9182678386009,0.001
1.33,101.618842233936,101.847983336686,0.001
1.331,101.289100615249,101.92991622569,0.001
1.332,98.3877333440841,98.6977783698632,0.001
1.333,100.202415417202,100.059078485971,0.001
1.334,102.772367728635,103.07137558576,0.001
1.335,104.347687773808,104.224921436132,0.001
1.336,97.5397029376749,96.6493343501114,0.001
1.337,99.117105007549,97.9434853930765,0.001
1.338,101.927966723854,101.071169074443,0.001
1.339,103.497825725803,103.379262095319,0.001
1.34,97.282914169246,96.9731012618301,0.001
1.341,98.2700493344559,97.9099691446272,0.001
1.342,101.672795377404,101.69312396422,0.001
1.343,102.653566391075,102.324075676783,0.001
1.344,98.2387850496887,97.9235275332745,0.001
1.345,97.4273669068522,97.7321794524428,0.001
1.346,102.626641327633,103.017808812882,0.001
1.347,101.812458164804,103.030750343842,0.001
1.348,97.3969489454851,97.548152653754,0.001
1.349,98.0790762713486,98.1082361982929,0.001
1.35,101.786679022377,101.49961204118,0.001
1.351,102.463052363512,102.365446162987,0.001
1.352,97.7523984412867,97.7271328025239,0.001
1.353,97.2379108079803,96.360023287616,0.001
1.354,102.141903335155,102.013224523364,0.001
1.355,101.624055172221,101.998826114907,0.001
1.356,96.9138535699772,96.6284714154773,0.001
1.357,98.8192828024497,99.0663994904263,0.001
1.358,101.304292726465,101.800012945877,0.001
1.359,103.201520661316,103.740090718033,0.001
1.36,99.8223441060376,100.210765005141,0.001
1.361,97.9720937552259,96.8421735794605,0.001
1.362,104.204904979964,103.922716634399,0.001
1.363,102.35397256898,102.804718286527,0.001
1.364,98.9699362924554,99.1672740582396,0.001
1.365,97.1279407149809,97.1303679268404,0.001
1.366,103.355898542863,103.574357856877,0.001
1.367,101.513200994293,102.078237354291,0.001
1.368,98.1243176462402,98.2012030167856,0.001
1.369,99.3387141340333,98.9594005556617,0.001
1.37,102.510605979167,102.420524430606,0.001
1.371,103.718187385652,103.614292592598,0.001
1.372,97.2793559738443,97.7277286178112,0.001
1.373,98.4897534675213,98.6959073185415,0.001
1.374,101.669028152455,101.94278799607,0.001
1.375,102.872615178966,102.946532700741,0.001
1.376,98.196692871638,98.0155592939563,0.001
1.377,97.6458006405577,97.676371288068,0.001
1.378,102.584456992383,102.692809767643,0.001
1.379,102.030278781644,101.331217575085,0.001
1.38,97.3546733426238,97.4441085291169,0.001
1.381,97.0961713897485,97.5599634988513,0.001
1.382,101.745513151206,101.690424183352,0.001
1.383,101.483137362428,102.269336301815,0.001
1.384,97.7496441683146,98.0298894753127,0.001
1.385,99.2800083253869,99.0698360225731,0.001
1.386,102.137115227484,102.060142532651,0.001
1.387,103.660031185183,103.522431888472,0.001
1.388,96.9070438506167,97.0276040780062,0.001
1.389,98.4321440477771,98.8094872446494,0.001
1.39,101.297890575017,101.151935625125,0.001
1.391,102.815549725059,103.044772415047,0.001
1.392,99.7090343044368,100.586678620309,0.001
1.393,97.5873940415791,98.0531393373499,0.001
1.394,104.092319807482,104.504952028197,0.001
1.395,101.970539539647,101.563135972673,0.001
1.396,98.8580723085198,98.5909702190275,0.001
1.397,97.4573822817655,97.5786581112966,0.001
1.398,103.244040709312,103.193716734776,0.001
1.399,101.841766094211,101.029241869472,0.001
1.4,98.0124668210903,97.2552552449393,0.001
1.401,97.8877448101218,98.4008395063979,0.001
1.402,102.400541675817,102.021477937837,0.001
1.403,102.271681034016,103.310853428572,0.001
1.404,97.1710683697555,96.0600750671503,0.001
1.405,97.0476949225438,97.272076741802,0.001
1.406,101.562507469724,101.562820527427,0.001
1.407,101.434989330306,101.056869675749,0.001
1.408,98.446948794176,98.6491112072434,0.001
1.409,99.4102751221558,99.0133486845149,0.001
1.41,102.832197672671,103.262089270538,0.001
1.411,103.789212099117,103.822646704425,0.001
1.412,97.5999118675542,96.7802181707053,0.001
1.413,98.5602445509517,97.3478695942656,0.001
1.414,101.988551887401,101.846636924249,0.001
1.415,102.942575265411,103.515478414896,0.001
1.416,96.8080126121099,96.8985972568828,0.001
1.417,97.7169395270031,97.7440646412754,0.001
1.418,101.199871634747,101.543748461884,0.001
1.419,102.102588836787,101.405885185795,0.001
1.42,99.9738031823906,100.686486050484,0.001
1.421,96.8763072670946,96.4293816881652,0.001
1.422,104.357005465576,104.375887815553,0.001
1.423,101.261321339828,101.079536695733,0.001
1.424,99.1226731278398,99.1974513690701,0.001
1.425,100.342951291092,99.3706922380106,0.001
1.426,103.504962157165,104.266909604433,0.001
1.427,103.588551834063,103.861456918095,0.001
1.428,98.2708587188596,99.2758224661205,0.001
1.429,98.3595153198421,99.0678506502712,0.001
1.43,102.657686627383,102.66342696016,0.001
1.431,102.741779087255,102.272254426715,0.001
1.432,97.4269717884138,96.5575175944066,0.001
1.433,97.516126778205,97.5246122639896,0.001
1.434,101.81717474627,101.926754293062,0.001
1.435,101.901761223124,102.424671528192,0.001
1.436,97.3219252928616,96.8464339658767,0.001
1.437,97.3905339988359,97.7879327102668,0.001
1.438,101.712568982984,101.748283887928,0.001
1.439,101.776649827856,101.38980637672,0.001
1.44,97.7554206781051,98.1425015999031,0.001
1.441,97.9109552008801,98.0437825598695,0.001
1.442,102.14424346087,102.026690695408,0.001
1.443,102.295078091817,103.233724204296,0.001
1.444,96.9155156523955,97.2201353536161,0.001
1.445,97.0712773418888,97.0161404023872,0.001
1.446,101.307697828096,101.446426563885,0.001
1.447,101.458755812035,101.502278769271,0.001
1.448,99.4132308741117,99.5000273998304,0.001
1.449,99.2045399814499,99.4313355581354,0.001
1.45,103.795786641508,103.494027626014,0.001
1.451,103.583130574864,103.184618610866,0.001
1.452,98.5608161510086,98.7411405997554,0.001
1.453,98.3538203669884,99.2963662056592,0.001
1.454,102.946779882189,102.793368966862,0.001
1.455,102.735812126005,102.229450145537,0.001
1.456,97.715203730416,97.5959309764254,0.001
1.457,97.5098894858968,97.2678820802561,0.001
1.458,102.104548229739,101.940875968895,0.001
1.459,101.895255269209,102.133014261201,0.001
1.46,96.8763393297804,96.8113368842092,0.001
1.461,97.4176165072381,97.1204398664093,0.001
1.462,101.268292695284,101.046409240231,0.001
1.463,101.804095365021,101.14283054115,0.001
1.464,99.5608005344465,99.1310399513354,0.001
1.465,97.7316721404992,97.0251715542611,0.001
1.466,103.944386460703,103.686393510522,0.001
1.467,102.114532737617,101.571983689256,0.001
1.468,98.7104387685829,98.3568594732025,0.001
1.469,96.8894787006355,96.7386514277581,0.001
1.47,103.097417973577,102.497197721676,0.001
1.471,101.27571284656,101.266031713439,0.001
1.472,97.8668500068092,98.0370352889039,0.001
1.473,100.050987690476,99.5693721993761,0.001
1.474,102.253198469098,102.810159762089,0.001
1.475,104.428581528935,103.635528815923,0.001
1.476,97.0220102921621,96.8261129626494,0.001
1.477,99.1982737740561,98.4559306625661,0.001
1.478,101.411745987512,101.239432403426,0.001
1.479,103.579267206746,102.917309253881,0.001
1.48,99.0749003985091,98.7874829230916,0.001
1.481,98.3494545047277,97.9791011409231,0.001
1.482,103.459326242809,102.866825305565,0.001
1.483,102.730946814971,101.69851679673,0.001
1.484,98.2262173172655,98.5087472233919,0.001
1.485,97.5045277572085,98.504598940505,0.001
1.486,102.614034137556,103.725697997673,0.001
1.487,101.889400139799,101.643311346858,0.001
1.488,97.384302635004,97.3613011677563,0.001
1.489,97.3885756673981,97.1557021644806,0.001
1.49,101.774761151432,101.812734867494,0.001
1.491,101.774635179245,101.315250357165,0.001
1.492,97.3665268625727,96.4067935976611,0.001
1.493,97.7923240313839,97.7741024598787,0.001
1.494,101.756634957954,101.144072099236,0.001
1.495,102.177190424332,101.225973265435,0.001
1.496,97.4939697052549,98.6810939806724,0.001
1.497,96.9531648833535,96.8364920264746,0.001
1.498,101.884534631256,102.086475000902,0.001
1.499,101.340420854072,101.936655153741,0.001
1.5,96.9010296040213,96.0586501797508,0.001
